1.8
3.0
3.2
3.2
5.2
3.0
3.8
5.0
1.8
4.8
2.0
6.8
4.4
3.4
3.4
1.2
4.6
4.2
1.0
3.8
1.4
0.6
1.2
1.4
1.6
1.6
1.6
1.4
1.4
2.8
1.2
1.8
0.8
2.2
2.0
1.0
2.4
2.2
1.2
2.0
1.8
2.4
0.8
2.8
2.2
1.0
0.6
1.8
2.6
1.4
1.8
1.8
1.6
1.8
1.8
2.2
2.6
1.8
3.4
3.6
2.0
2.8
1.2
3.2
2.4
1.6
1.6
3.2
2.2
1.6
0.6
3.6
1.0
5.2
2.0
2.6
3.4
5.0
3.6
5.4
8.4
4.2
5.2
3.2
1.2
2.2
3.6
5.4
4.4
3.2
4.6
2.0
2.8
2.6
2.4
2.8
4.8
3.2
8.4
4.2
3.4
6.0
5.6
5.0
7.4
2.6
1.4
2.8
3.4
2.4
1.2
2.2
1.2
1.6
2.4
3.0
1.8
2.2
2.0
0.8
1.4
3.2
2.4
2.0
4.0
1.0
1.6
1.4
1.2
4.0
2.2
5.6
1.4
1.8
2.4
4.0
1.4
1.4
1.8
1.4
1.4
2.0
3.4
1.0
3.4
1.4
1.0
2.6
2.4
0.8
3.2
1.6
1.0
2.8
2.4
1.4
1.8
2.6
1.8
2.2
1.8
2.0
0.8
1.6
1.4
2.6
3.4
3.2
1.0
1.8
1.2
3.4
1.2
4.0
4.2
3.4
6.2
3.6
2.6
2.2
3.0
2.2
3.0
1.2
2.4
4.8
2.8
6.6
2.2
6.6
1.4
3.8
1.6
1.2
2.2
1.6
1.4
1.4
1.4
1.0
1.4
1.2
3.4
3.2
3.2
1.4
0.8
0.8
1.8
2.2
1.6
1.8
2.0
1.0
1.6
1.6
3.2
2.4
1.2
1.8
5.0
2.6
2.2
2.2
1.8
2.8
2.6
2.8
2.2
2.0
1.0
1.6
2.6
1.6
2.2
4.8
1.2
2.4
2.2
2.0
1.0
1.2
5.0
0.6
1.8
1.6
1.4
0.8
1.4
1.4
1.2
2.6
2.4
1.0
2.0
1.0
2.4
4.4
5.8
4.8
4.2
2.0
5.0
5.4
1.6
6.0
1.6
8.6
4.2
5.6
1.6
3.2
3.6
1.8
1.0
2.2
1.4
5.2
5.0
3.4
2.0
4.8
2.8
4.6
4.6
4.0
2.6
3.8
3.0
2.6
3.4
2.2
1.8
0.8
1.8
2.6
1.6
2.0
1.8
1.4
2.0
1.8
2.0
5.6
2.6
2.4
2.6
4.8
3.2
5.2
2.2
2.8
5.2
4.2
2.8
5.0
2.0
2.0
4.4
2.6
2.2
4.6
2.8
3.2
3.2
1.8
1.8
2.2
3.2
3.0
1.4
1.2
3.0
1.0
1.0
2.8
1.6
1.2
3.2
1.0
2.0
1.4
4.2
2.2
1.8
1.4
2.2
2.2
3.2
1.2
2.8
3.4
1.6
1.0
6.0
0.8
8.4
5.6
5.6
6.4
3.0
3.0
3.2
5.0
2.8
2.8
2.4
2.2
6.8
4.2
4.0
2.6
3.2
5.0
1.4
2.4
2.8
1.8
1.4
1.8
1.8
1.4
1.4
1.2
1.4
1.8
1.8
1.0
1.4
1.6
3.0
1.8
1.8
1.2
1.2
2.0
2.6
1.8
2.8
2.6
2.6
2.4
3.2
2.2
2.4
1.8
2.6
2.0
2.4
2.4
3.4
3.4
3.2
1.6
3.2
1.8
3.0
3.0
1.2
2.4
1.8
3.0
3.8
3.8
3.2
3.2
2.6
1.0
1.6
2.0
2.6
1.6
1.6
1.2
2.0
0.8
2.2
2.2
2.0
4.4
4.0
3.4
4.0
4.8
4.8
5.0
6.2
6.4
6.0
5.2
8.4
2.8
4.0
4.8
3.2
3.2
2.8
2.8
6.8
5.4
4.0
4.6
4.8
5.4
6.4
1.8
0.4
3.6
1.8
3.2
1.0
2.0
3.2
3.2
1.2
2.2
1.8
1.8
2.0
2.2
3.6
1.4
3.8
3.2
1.8
5.2
4.6
2.6
2.6
2.8
2.2
2.4
3.6
1.4
2.4
2.2
2.2
1.6
2.2
2.0
1.0
1.0
1.8
2.2
3.4
1.6
2.4
3.2
2.6
3.4
2.2
1.6
2.6
1.2
1.2
0.8
0.8
2.6
2.0
1.4
3.0
1.0
2.6
1.4
2.4
2.2
1.6
2.6
1.0
2.8
2.4
1.0
1.2
2.8
1.0
1.8
2.6
2.4
3.4
3.2
3.0
2.2
4.8
6.0
6.2
1.8
2.6
3.4
4.0
5.4
6.2
4.2
0.8
1.6
1.4
1.0
0.6
1.6
2.0
1.0
2.0
1.2
2.2
1.6
1.2
1.4
1.4
4.8
0.8
1.2
2.0
1.4
1.4
1.6
3.0
2.4
1.0
1.4
2.8
7.0
1.6
3.0
5.6
3.4
2.0
2.2
3.2
2.2
3.8
2.2
1.2
1.6
3.0
1.6
2.2
0.8
1.4
1.8
2.4
2.6
