core_d_nm,distance_nm,B_NSD_nT_per_sqrtHz
14.1875,9.40625,15.123014879364076
14.28125,9.40625,16.154754613041888
14.375,9.40625,17.263857215719412
14.46875,9.40625,18.456481063023187
14.5625,9.40625,19.739271848241607
14.65625,9.40625,21.119394660533533
14.75,9.40625,22.604566159967085
14.84375,9.40625,24.203086204593475
14.9375,9.40625,25.923868087942353
15.03125,9.40625,27.776466306800458
15.125,9.40625,29.77110049332231
15.21875,9.40625,31.918673807373874
15.3125,9.40625,34.23078369080387
15.40625,9.40625,36.719722433812265
15.5,9.40625,39.39846449756221
15.59375,9.40625,42.28063698574035
15.6875,9.40625,45.380469079137214
15.78125,9.40625,48.71271567238046
15.875,9.40625,52.29254992856348
15.96875,9.40625,56.13541906505009
16.0625,9.40625,60.256857497687975
16.15625,9.40625,64.67225162601189
16.25,9.40625,69.39655119402423
16.34375,9.40625,74.44392349127912
16.4375,9.40625,79.82734886307037
16.53125,9.40625,85.55815926372478
16.625,9.40625,91.64552605480752
16.71875,9.40625,98.09590896341062
16.8125,9.40625,104.91248495227103
16.90625,9.40625,112.09458335260511
17.0,9.40625,119.63716130933365
17.09375,9.40625,127.53036039129546
17.1875,9.40625,135.75918983206236
17.28125,9.40625,144.30338282607468
17.375,9.40625,153.1374682164825
17.46875,9.40625,162.2310897910356
17.5625,9.40625,171.54958905743933
17.65625,9.40625,181.05484572017215
17.75,9.40625,190.70634529606755
17.84375,9.40625,200.46241863922867
17.9375,9.40625,210.28157742717667
18.03125,9.40625,220.12385651932544
18.125,9.40625,229.95207110891226
18.21875,9.40625,239.7329045881327
18.3125,9.40625,249.43776086614818
18.40625,9.40625,259.04333959285975
18.5,9.40625,268.53192034875167
18.59375,9.40625,277.8913682088096
18.6875,9.40625,287.1148947313639
18.78125,9.40625,296.20062320338843
18.875,9.40625,305.151014209062
18.96875,9.40625,313.97220789215845
19.0625,9.40625,322.67333415486746
19.15625,9.40625,331.265833375603
19.25,9.40625,339.76281990956
19.34375,9.40625,348.1785102142404
19.4375,9.40625,356.527728018439
19.53125,9.40625,364.82549116067804
19.625,9.40625,373.08667879907216
19.71875,9.40625,381.32577358823244
19.8125,9.40625,389.556670902358
19.90625,9.40625,397.79254594639707
20.0,9.40625,406.04576931347077
5.0,9.5,0.06786629845214472
5.09375,9.5,0.07218231070022418
5.1875,9.5,0.07671182444893629
5.28125,9.5,0.08146411528536465
5.375,9.5,0.08644893264485609
5.46875,9.5,0.09167652843899449
5.5625,9.5,0.09715768742615445
5.65625,9.5,0.10290375944411648
5.75,9.5,0.10892669363301234
5.84375,9.5,0.11523907478633622
5.9375,9.5,0.12185416197795002
6.03125,9.5,0.1287859296240072
6.125,9.5,0.13604911115056437
6.21875,9.5,0.14365924545043582
6.3125,9.5,0.15163272632663435
6.40625,9.5,0.15998685513463262
6.5,9.5,0.16873989685174867
6.59375,9.5,0.17791113981932927
6.6875,9.5,0.18752095942215932
6.78125,9.5,0.19759088598981184
6.875,9.5,0.20814367722658003
6.96875,9.5,0.21920339550035137
7.0625,9.5,0.230795490346452
7.15625,9.5,0.24294688657026958
7.25,9.5,0.25568607836254204
7.34375,9.5,0.2690432298737809
7.4375,9.5,0.2830502827295991
7.53125,9.5,0.29774107100697134
7.625,9.5,0.3131514442329383
7.71875,9.5,0.3293193990122536
7.8125,9.5,0.34628521993928435
7.90625,9.5,0.36409163050243915
8.0,9.5,0.3827839547469119
8.09375,9.5,0.4024102905239636
8.1875,9.5,0.4230216952228116
8.28125,9.5,0.44467238495490097
8.375,9.5,0.4674199482404501
8.46875,9.5,0.49132557533429383
8.5625,9.5,0.5164543044227816
8.65625,9.5,0.5428752860265847
8.75,9.5,0.5706620670564406
8.84375,9.5,0.5998928960909963
8.9375,9.5,0.6306510515788795
9.03125,9.5,0.6630251948119762
9.125,9.5,0.6971097496746784
9.21875,9.5,0.7330053113458598
9.3125,9.5,0.7708190863177601
9.40625,9.5,0.810665366300369
9.5,9.5,0.8526660388027569
9.59375,9.5,0.8969511374259808
9.6875,9.5,0.9436594351673913
9.78125,9.5,0.9929390843256832
9.875,9.5,1.044948306911892
9.96875,9.5,1.0998561398164421
10.0625,9.5,1.1578432393587696
10.15625,9.5,1.2191027502571246
10.25,9.5,1.2838412445049348
10.34375,9.5,1.3522797361302392
10.4375,9.5,1.4246547783498082
10.53125,9.5,1.501219650213944
10.625,9.5,1.5822456404759366
10.71875,9.5,1.668023437116703
10.8125,9.5,1.758864631715353
10.90625,9.5,1.8551033486860793
11.0,9.5,1.9570980103067452
11.09375,9.5,2.065233249451476
11.1875,9.5,2.179921983015133
11.28125,9.5,2.301607660189209
11.375,9.5,2.430766701023942
11.46875,9.5,2.5679111420984184
11.5625,9.5,2.713591507627144
11.65625,9.5,2.8683999259666826
11.75,9.5,3.03297351325742
11.84375,9.5,3.2079980478520747
11.9375,9.5,3.394211961251265
12.03125,9.5,3.592410673494632
12.125,9.5,3.803451303349014
12.21875,9.5,4.028257786196723
12.3125,9.5,4.267826435257852
12.40625,9.5,4.523231984678425
12.5,9.5,4.795634156072861
12.59375,9.5,5.086284793311085
12.6875,9.5,5.396535613664295
12.78125,9.5,5.727846626835427
12.875,9.5,6.081795276852273
12.96875,9.5,6.460086365226972
13.0625,9.5,6.864562817094895
13.15625,9.5,7.297217355120929
13.25,9.5,7.760205148644997
13.34375,9.5,8.255857507630765
13.4375,9.5,8.786696692221488
13.53125,9.5,9.355451908765781
13.625,9.5,9.965076561633666
13.71875,9.5,10.618766826474957
13.8125,9.5,11.319981604116927
13.90625,9.5,12.072463904237845
14.0,9.5,12.880263693271901
14.09375,9.5,13.747762220452824
14.1875,9.5,14.679697807961908
14.28125,9.5,15.681193053961046
14.375,9.5,16.7577833486348
14.46875,9.5,17.915446540573974
14.5625,9.5,19.160633510768665
14.65625,9.5,20.50029931047407
14.75,9.5,21.941934393068067
14.84375,9.5,23.49359531400686
14.9375,9.5,25.1639340819364
15.03125,9.5,26.96222511248447
15.125,9.5,28.898388458823913
15.21875,9.5,30.983007664861876
15.3125,9.5,33.227340204259704
15.40625,9.5,35.643318030198884
15.5,9.5,38.24353526961873
15.59375,9.5,41.04121956037544
15.6875,9.5,44.050182968100486
15.78125,9.5,47.284747861451855
15.875,9.5,50.75964261640343
15.96875,9.5,54.48986162955426
16.0625,9.5,58.49048393984511
16.15625,9.5,62.776444908863866
16.25,9.5,67.36225604281564
16.34375,9.5,72.26166933037938
16.4375,9.5,77.48728461013724
16.53125,9.5,83.05010165074769
16.625,9.5,88.95902296386849
16.71875,9.5,95.22031891571889
16.8125,9.5,101.83707333933735
16.90625,9.5,108.80863522596987
17.0,9.5,116.1301095471289
17.09375,9.5,123.79192686236478
17.1875,9.5,131.7795358455808
17.28125,9.5,140.07326379371332
17.375,9.5,148.6483862131109
17.46875,9.5,157.47543675556304
17.5625,9.5,166.5207729101403
17.65625,9.5,175.74739184221804
17.75,9.5,185.11596671290377
17.84375,9.5,194.58604986843528
17.9375,9.5,204.1173691777985
18.03125,9.5,213.6711310412161
18.125,9.5,223.2112406898422
18.21875,9.5,232.70535816114565
18.3125,9.5,242.12572563201067
18.40625,9.5,251.44972578036223
18.5,9.5,260.66015764424947
18.59375,9.5,269.74524202266304
18.6875,9.5,278.6983894707672
18.78125,9.5,287.5177782896271
18.875,9.5,296.20579693369206
18.96875,9.5,304.7684055541502
19.0625,9.5,313.21446641862644
19.15625,9.5,321.55508454151555
19.25,9.5,329.8029898429256
19.34375,9.5,337.97198203817095
19.4375,9.5,346.0764503122671
19.53125,9.5,354.1309722698118
19.625,9.5,362.14999090028186
19.71875,9.5,370.1475643127807
19.8125,9.5,378.1371805515772
19.90625,9.5,386.13162860277896
20.0,9.5,394.14291642711174
5.0,9.59375,0.06589611138106359
5.09375,9.59375,0.07008682798574221
5.1875,9.59375,0.0744848480530612
5.28125,9.59375,0.07909917789592587
5.375,9.59375,0.08393928391949117
5.46875,9.59375,0.08901512041805354
5.5625,9.59375,0.09433715906393457
5.65625,9.59375,0.09991642020436993
5.75,9.59375,0.10576450609094823
5.84375,9.59375,0.11189363617533714
5.9375,9.59375,0.11831668461493054
6.03125,9.59375,0.12504722014272757
6.125,9.59375,0.13209954846725505
6.21875,9.59375,0.1394887573807601
6.3125,9.59375,0.1472307647672872
6.40625,9.59375,0.15534236971671272
6.5,9.59375,0.1638413069664125
6.59375,9.59375,0.17274630490910478
6.6875,9.59375,0.18207714742361947
6.78125,9.59375,0.19185473980504386
6.875,9.59375,0.2021011790919829
6.96875,9.59375,0.2128398291117055
7.0625,9.59375,0.2240954005888671
7.15625,9.59375,0.2358940366904772
7.25,9.59375,0.2482634044089812
7.34375,9.59375,0.2612327922169665
7.4375,9.59375,0.2748332144612752
7.53125,9.59375,0.28909752300145536
7.625,9.59375,0.30406052663776145
7.71875,9.59375,0.3197591189175957
7.8125,9.59375,0.3362324149566765
7.90625,9.59375,0.35352189796264877
8.0,9.59375,0.37167157620468944
8.09375,9.59375,0.3907281512332909
8.1875,9.59375,0.4107411982202751
8.28125,9.59375,0.43176335936066246
8.375,9.59375,0.4538505513558075
8.46875,9.59375,0.4770621880818167
8.5625,9.59375,0.5014614196392472
8.65625,9.59375,0.5271153890801902
8.75,9.59375,0.5540955082177581
8.84375,9.59375,0.5824777540415841
8.9375,9.59375,0.6123429873920493
9.03125,9.59375,0.6437772956865991
9.125,9.59375,0.6768723616447104
9.21875,9.59375,0.7117258601250781
9.3125,9.59375,0.7484418853705669
9.40625,9.59375,0.7871314111549521
9.5,9.59375,0.8279127865418613
9.59375,9.59375,0.8709122702024458
9.6875,9.59375,0.9162646064958155
9.78125,9.59375,0.9641136467973782
9.875,9.59375,1.014613019866914
9.96875,9.59375,1.0679268553831154
10.0625,9.59375,1.124230565136793
10.15625,9.59375,1.183711686774125
10.25,9.59375,1.2465707954170426
10.34375,9.59375,1.3130224889637758
10.4375,9.59375,1.3832964533921273
10.53125,9.59375,1.4576386149554785
10.625,9.59375,1.5363123867809771
10.71875,9.59375,1.6196000180556949
10.8125,9.59375,1.7078040547246836
10.90625,9.59375,1.801248921430438
11.0,9.59375,1.9002826353019642
11.09375,9.59375,2.0052786631599404
11.1875,9.59375,2.1166379347488133
11.28125,9.59375,2.2347910257442987
11.375,9.59375,2.360200525523021
11.46875,9.59375,2.493363606027698
11.5625,9.59375,2.634814809524293
11.65625,9.59375,2.785129074635154
11.75,9.59375,2.9449250217522445
11.84375,9.59375,3.1148685207954543
11.9375,9.59375,3.2956765662896306
12.03125,9.59375,3.4881214868974904
12.125,9.59375,3.6930355188690496
12.21875,9.59375,3.9113157753554657
12.3125,9.59375,4.143929646186727
12.40625,9.59375,4.39192066552643
12.5,9.59375,4.656414887784754
12.59375,9.59375,4.938627815279724
12.6875,9.59375,5.239871924363963
12.78125,9.59375,5.561564840047182
12.875,9.59375,5.905238212496304
12.96875,9.59375,6.272547352121483
13.0625,9.59375,6.665281683169471
13.15625,9.59375,7.0853760787315005
13.25,9.59375,7.53492314267883
13.34375,9.59375,8.016186506070367
13.4375,9.59375,8.531615206780916
13.53125,9.59375,9.083859221155613
13.625,9.59375,9.675786214998531
13.71875,9.59375,10.310499577641597
13.8125,9.59375,10.991357796572245
13.90625,9.59375,11.721995220329955
14.0,9.59375,12.506344243126934
14.09375,9.59375,13.348658924696489
14.1875,9.59375,14.253540031742261
14.28125,9.59375,15.225961451255815
14.375,9.59375,16.27129787872605
14.46875,9.59375,17.395353623295254
14.5625,9.59375,18.604392294176318
14.65625,9.59375,19.90516703457324
14.75,9.59375,21.30495084686484
14.84375,9.59375,22.811566401327802
14.9375,9.59375,24.433414535173014
15.03125,9.59375,26.17950042385785
15.125,9.59375,28.05945613725634
15.21875,9.59375,30.083557974562904
15.3125,9.59375,32.26273660026311
15.40625,9.59375,34.60857757793966
15.5,9.59375,37.13330942175156
15.59375,9.59375,39.8497757656874
15.6875,9.59375,42.77138770532794
15.78125,9.59375,45.91205182496984
15.875,9.59375,49.28606892966322
15.96875,9.59375,52.90799812239321
16.0625,9.59375,56.79248069128396
16.15625,9.59375,60.95401841812055
16.25,9.59375,65.40670153400451
16.34375,9.59375,70.1638828016232
16.4375,9.59375,75.23779628096709
16.53125,9.59375,80.639122412803
16.625,9.59375,86.37650526514632
16.71875,9.59375,92.4560331728585
16.8125,9.59375,98.88070044401313
16.90625,9.59375,105.64987496891307
17.0,9.59375,112.75880382379812
17.09375,9.59375,120.1981953730832
17.1875,9.59375,127.9539207217633
17.28125,9.59375,136.00687827358493
17.375,9.59375,144.33306129730371
17.46875,9.59375,152.9038588651401
17.5625,9.59375,161.68660512234885
17.65625,9.59375,170.6453714420937
17.75,9.59375,179.74197266008792
17.84375,9.59375,188.93713533490032
17.9375,9.59375,198.1917564523488
18.03125,9.59375,207.468168607107
18.125,9.59375,216.7313248765876
18.21875,9.59375,225.94982414091785
18.3125,9.59375,235.0967143982139
18.40625,9.59375,244.15003491673428
18.5,9.59375,253.0930840856584
18.59375,9.59375,261.91442465911626
18.6875,9.59375,270.60765848661566
18.78125,9.59375,279.17101675390495
18.875,9.59375,287.60681857760045
18.96875,9.59375,295.92085108320464
19.0625,9.59375,304.1217192630011
19.15625,9.59375,312.22020574816537
19.25,9.59375,320.2286709038926
19.34375,9.59375,328.16051383398116
19.4375,9.59375,336.0297059993785
19.53125,9.59375,343.8504018107148
19.625,9.59375,351.6366249714327
19.71875,9.59375,359.40202547783963
19.8125,9.59375,367.15969981063006
19.90625,9.59375,374.92206568628757
20.0,9.59375,382.7007824694084
5.0,9.6875,0.06400145274334652
5.09375,9.6875,0.06807167699655145
5.1875,9.6875,0.07234324428031827
5.28125,9.6875,0.07682490195617898
5.375,9.6875,0.0815258442492476
5.46875,9.6875,0.08645573924588996
5.5625,9.6875,0.09162475753473699
5.65625,9.6875,0.09704360260371897
5.75,9.6875,0.10272354311408466
5.84375,9.6875,0.10867644718129744
5.9375,9.6875,0.11491481880231233
6.03125,9.6875,0.12145183657910796
6.125,9.6875,0.12830139489951767
6.21875,9.6875,0.1354781477484621
6.3125,9.6875,0.14299755533568806
6.40625,9.6875,0.15087593374016156
6.5,9.6875,0.15913050778641766
6.59375,9.6875,0.16777946738454955
6.6875,9.6875,0.17684202758320694
6.78125,9.6875,0.18633849260410446
6.875,9.6875,0.19629032414721811
6.96875,9.6875,0.2067202142782178
7.0625,9.6875,0.2176521632338876
7.15625,9.6875,0.22911156250748635
7.25,9.6875,0.2411252836043644
7.34375,9.6875,0.25372177288888137
7.4375,9.6875,0.2669311529769577
7.53125,9.6875,0.28078533116467397
7.625,9.6875,0.2953181154224529
7.71875,9.6875,0.31056533852678325
7.8125,9.6875,0.32656499094747776
7.90625,9.6875,0.3433573631584063
8.0,9.6875,0.360985198093879
8.09375,9.6875,0.37949385453173917
8.1875,9.6875,0.39893148224820446
8.28125,9.6875,0.4193492098590048
8.375,9.6875,0.4408013463369203
8.46875,9.6875,0.4633455972779904
8.5625,9.6875,0.4870432970780062
8.65625,9.6875,0.5119596582781241
8.75,9.6875,0.5381640394442202
8.84375,9.6875,0.5657302330597913
8.9375,9.6875,0.5947367750375945
9.03125,9.6875,0.6252672775918251
9.125,9.6875,0.657410787361427
9.21875,9.6875,0.6912621708373354
9.3125,9.6875,0.7269225293231919
9.40625,9.6875,0.7644996458518525
9.5,9.6875,0.8041084666901638
9.59375,9.6875,0.8458716202938229
9.6875,9.6875,0.8899199768242294
9.78125,9.6875,0.9363932516122616
9.875,9.6875,0.9854406562517912
9.96875,9.6875,1.0372216013310063
10.0625,9.6875,1.0919064551645916
10.15625,9.6875,1.149677363277493
10.25,9.6875,1.210729133814209
10.34375,9.6875,1.2752701945097686
10.4375,9.6875,1.343523627363186
10.53125,9.6875,1.415728287705289
10.625,9.6875,1.4921400149544548
10.71875,9.6875,1.5730329430106913
10.8125,9.6875,1.658700918955398
10.90625,9.6875,1.7494590395065799
11.0,9.6875,1.8456453155326946
11.09375,9.6875,1.9476224758590692
11.1875,9.6875,2.0557799226151285
11.28125,9.6875,2.170535851475613
11.375,9.6875,2.2923395513516143
11.46875,9.6875,2.4216738993952176
11.5625,9.6875,2.5590580686024826
11.65625,9.6875,2.7050504668414512
11.75,9.6875,2.860251927802495
11.84375,9.6875,3.025309176175705
11.9375,9.6875,3.2009185913109026
12.03125,9.6875,3.3878302957171877
12.125,9.6875,3.586852597015609
12.21875,9.6875,3.79885681437426
12.3125,9.6875,4.024782523030449
12.40625,9.6875,4.265643253237442
12.5,9.6875,4.522532682855877
12.59375,9.6875,4.796631365829471
12.6875,9.6875,5.089214041919019
12.78125,9.6875,5.401657576286442
12.875,9.6875,5.735449580775949
12.96875,9.6875,6.092197771970061
13.0625,9.6875,6.4736401242190995
13.15625,9.6875,6.881655878742582
13.25,9.6875,7.318277472431997
13.34375,9.6875,7.7857034519573824
13.4375,9.6875,8.286312439949509
13.53125,9.6875,8.822678220084978
13.625,9.6875,9.397586006446945
13.71875,9.6875,10.014049959074722
13.8125,9.6875,10.67533200152816
13.90625,9.6875,11.384961986805065
14.0,9.6875,12.146759244105088
14.09375,9.6875,12.964855519555305
14.1875,9.6875,13.843719297662545
14.28125,9.6875,14.788181455189784
14.375,9.6875,15.803462153268436
14.46875,9.6875,16.895198814342596
14.5625,9.6875,18.069474955036227
14.65625,9.6875,19.332849550781738
14.75,9.6875,20.69238648908774
14.84375,9.6875,22.155683521195485
14.9375,9.6875,23.730899941705065
15.03125,9.6875,25.42678200740463
15.125,9.6875,27.252684844900955
15.21875,9.6875,29.218589287106386
15.3125,9.6875,31.335111717778098
15.40625,9.6875,33.61350458997596
15.5,9.6875,36.06564482108806
15.59375,9.6875,38.70400676227935
15.6875,9.6875,41.541615910533814
15.78125,9.6875,44.59197900515715
15.875,9.6875,47.86898567149181
15.96875,9.6875,51.38677640617953
16.0625,9.6875,55.15957152799696
16.15625,9.6875,59.20145586049679
16.25,9.6875,63.526114509538694
16.34375,9.6875,68.14651631641263
16.4375,9.6875,73.0745435848832
16.53125,9.6875,78.32056966947309
16.625,9.6875,83.89299010216433
16.71875,9.6875,89.79771816475395
16.8125,9.6875,96.03766207234985
16.90625,9.6875,102.61220788980374
17.0,9.6875,109.5167393504035
17.09375,9.6875,116.7422319735941
17.1875,9.6875,124.27496310128498
17.28125,9.6875,132.09638035027305
17.375,9.6875,140.18316723582097
17.46875,9.6875,148.50753545746852
17.5625,9.6875,157.03775837588913
17.65625,9.6875,165.73894039156426
17.75,9.6875,174.57399424795662
17.84375,9.6875,183.5047757017543
17.9375,9.6875,192.493306036735
18.03125,9.6875,201.50300086860904
18.125,9.6875,210.4998209511634
18.21875,9.6875,219.45326801602548
18.3125,9.6875,228.33716499084971
18.40625,9.6875,237.1301825634004
18.5,9.6875,245.8160993310293
18.59375,9.6875,254.3838068939276
18.6875,9.6875,262.8270910625508
18.78125,9.6875,271.1442338799608
18.875,9.6875,279.3374877830528
18.96875,9.6875,287.41247350469865
19.0625,9.6875,295.37754862466227
19.15625,9.6875,303.24318574967504
19.25,9.6875,311.02138985715294
19.34375,9.6875,318.7251747970879
19.4375,9.6875,326.36811032008933
19.53125,9.6875,333.9639438662425
19.625,9.6875,341.52629592656507
19.71875,9.6875,349.0684240298448
19.8125,9.6875,356.60304810405125
19.90625,9.6875,364.14222882891306
20.0,9.6875,371.69729033656154
5.0,9.78125,0.062178737659534015
5.09375,9.78125,0.06613304486987794
5.1875,9.78125,0.0702829610068987
5.28125,9.78125,0.07463698431359855
5.375,9.78125,0.07920404717021017
5.46875,9.78125,0.08399354232299233
5.5625,9.78125,0.08901535070956784
5.65625,9.78125,0.0942798709902722
5.75,9.78125,0.0997980509030321
5.84375,9.78125,0.10558142056796642
5.9375,9.78125,0.11164212787724061
6.03125,9.78125,0.11799297611578063
6.125,9.78125,0.12464746396930375
6.21875,9.78125,0.13161982808783887
6.3125,9.78125,0.13892508838554105
6.40625,9.78125,0.14657909627124835
6.5,9.78125,0.15459858601895118
6.59375,9.78125,0.16300122950325957
6.6875,9.78125,0.17180569454213532
6.78125,9.78125,0.18103170710774402
6.875,9.78125,0.19070011768636905
6.96875,9.78125,0.2008329720900624
7.0625,9.78125,0.21145358704622327
7.15625,9.78125,0.22258663091674735
7.25,9.78125,0.23425820992594795
7.34375,9.78125,0.24649596030630222
7.4375,9.78125,0.25932914680341584
7.53125,9.78125,0.2727887680166547
7.625,9.78125,0.286907669089896
7.71875,9.78125,0.301720662308071
7.8125,9.78125,0.31726465619988964
7.90625,9.78125,0.33357879379566663
8.0,9.78125,0.3507046007418578
8.09375,9.78125,0.36868614403111993
8.1875,9.78125,0.38757020216886934
8.28125,9.78125,0.4074064476648399
8.375,9.78125,0.42824764281154687
8.46875,9.78125,0.4501498497913912
8.5625,9.78125,0.47317265624093324
8.65625,9.78125,0.4973794174953233
8.75,9.78125,0.5228375168386465
8.84375,9.78125,0.5496186451978416
8.9375,9.78125,0.5777991018396728
9.03125,9.78125,0.6074601177629493
9.125,9.78125,0.6386882036227429
9.21875,9.78125,0.6715755241809408
9.3125,9.78125,0.7062203014491806
9.40625,9.78125,0.7427272488774984
9.5,9.78125,0.7812080391461986
9.59375,9.78125,0.8217818083412534
9.6875,9.78125,0.8645756995365199
9.78125,9.78125,0.9097254490713051
9.875,9.78125,0.9573760191012076
9.96875,9.78125,1.0076822803161605
10.0625,9.78125,1.0608097490644686
10.15625,9.78125,1.1169353834982678
10.25,9.78125,1.1762484437670002
10.34375,9.78125,1.2389514217345505
10.4375,9.78125,1.3052610461859493
10.53125,9.78125,1.3754093700249594
10.625,9.78125,1.4496449465483636
10.71875,9.78125,1.5282341025209705
10.8125,9.78125,1.611462316471832
10.90625,9.78125,1.6996357113923237
11.0,9.78125,1.7930826718458435
11.09375,9.78125,1.8921555964031234
11.1875,9.78125,1.9972327973025854
11.28125,9.78125,2.1087205603086208
11.375,9.78125,2.227055378909091
11.46875,9.78125,2.352706378264041
11.5625,9.78125,2.486177945698104
11.65625,9.78125,2.6280125860271193
11.75,9.78125,2.7787940216325224
11.84375,9.78125,2.939150558952987
11.9375,9.78125,3.1097587449581208
12.03125,9.78125,3.291347339210506
12.125,9.78125,3.484701629314768
12.21875,9.78125,3.690668119899293
12.3125,9.78125,3.9101596277781967
12.40625,9.78125,4.144160818596186
12.5,9.78125,4.393734223059456
12.59375,9.78125,4.660026773789261
12.6875,9.78125,4.944276906879992
12.78125,9.78125,5.247822275369605
12.875,9.78125,5.572108124992927
12.96875,9.78125,5.918696385727024
13.0625,9.78125,6.289275535669745
13.15625,9.78125,6.685671296609871
13.25,9.78125,7.109858223106225
13.34375,9.78125,7.563972248809822
13.4375,9.78125,8.050324254899296
13.53125,9.78125,8.57141472555368
13.625,9.78125,9.129949553973496
13.71875,9.78125,9.728857059100195
13.8125,9.78125,10.37130626726989
13.90625,9.78125,11.060726503820048
14.0,9.78125,11.800828326217115
14.09375,9.78125,12.595625811446842
14.1875,9.78125,13.449460184809219
14.28125,9.78125,14.367024743191038
14.375,9.78125,15.353390981310278
14.46875,9.78125,16.414035771897204
14.5625,9.78125,17.55486937742235
14.65625,9.78125,18.782263978441726
14.75,9.78125,20.10308228805678
14.84375,9.78125,21.52470567904865
14.9375,9.78125,23.05506107520858
15.03125,9.78125,24.70264564625731
15.125,9.78125,26.47654809156212
15.21875,9.78125,28.386464997132855
15.3125,9.78125,30.44271039979579
15.40625,9.78125,32.65621629088621
15.5,9.78125,35.03852134177522
15.59375,9.78125,37.6017446431289
15.6875,9.78125,40.358540735198076
15.78125,9.78125,43.32203169512206
15.875,9.78125,46.50571158175946
15.96875,9.78125,49.92331818063508
16.0625,9.78125,53.58866682613193
16.15625,9.78125,57.515441216215045
16.25,9.78125,61.71693671482723
16.34375,9.78125,66.20575282003848
16.4375,9.78125,70.99343343619633
16.53125,9.78125,76.09005649218933
16.625,9.78125,81.50377842132096
16.71875,9.78125,87.2403440993995
16.8125,9.78125,93.30257891767006
16.90625,9.78125,99.68988642541332
17.0,9.78125,106.39778182385427
17.09375,9.78125,113.41749764311702
17.1875,9.78125,120.73570203648823
17.28125,9.78125,128.33437097921998
17.375,9.78125,136.19085202319627
17.46875,9.78125,144.27814825865542
17.5625,9.78125,152.56543659801207
17.65625,9.78125,161.01881524318296
17.75,9.78125,169.60225315587292
17.84375,9.78125,178.27869241323094
17.9375,9.78125,187.01123590540394
18.03125,9.78125,195.76434114490638
18.125,9.78125,204.5049382986379
18.21875,9.78125,213.20339766685058
18.3125,9.78125,221.83428768128618
18.40625,9.78125,230.37688647309474
18.5,9.78125,238.81543461344282
18.59375,9.78125,247.13914006171396
18.6875,9.78125,255.3419656039872
18.78125,9.78125,263.42224220949566
18.875,9.78125,271.38215816736067
18.96875,9.78125,279.2271741360473
19.0625,9.78125,286.9654096774927
19.15625,9.78125,294.6070391461629
19.25,9.78125,302.1637256264
19.34375,9.78125,309.64811234316056
19.4375,9.78125,317.0733825903714
19.53125,9.78125,324.4528922909671
19.625,9.78125,331.79987403423263
19.71875,9.78125,339.1272077841244
19.8125,9.78125,346.44725121426353
19.90625,9.78125,353.771721524943
20.0,9.78125,361.11162034520146
5.0,9.875,0.06042458351028759
5.09375,9.875,0.0642673338659652
5.1875,9.875,0.0683001747312003
5.28125,9.875,0.07253136460099148
5.375,9.875,0.07696958385991441
5.46875,9.875,0.08162396027096445
5.5625,9.875,0.08650409601590053
5.65625,9.875,0.09162009639347087
5.75,9.875,0.096982600289724
5.84375,9.875,0.10260281254303763
5.9375,9.875,0.10849253833557301
6.03125,9.875,0.1146642197526528
6.125,9.875,0.12113097466210612
6.21875,9.875,0.12790663807700917
6.3125,9.875,0.13500580617752478
6.40625,9.875,0.14244388318080414
6.5,9.875,0.15023713126221908
6.59375,9.875,0.1584027237466608
6.6875,9.875,0.1669588018053375
6.78125,9.875,0.17592453491156612
6.875,9.875,0.18532018532857483
6.96875,9.875,0.1951671769234528
7.0625,9.875,0.20548816862423483
7.15625,9.875,0.21630713286184394
7.25,9.875,0.22764943936539556
7.34375,9.875,0.23954194470837567
7.4375,9.875,0.2520130880346352
7.53125,9.875,0.26509299342720605
7.625,9.875,0.2788135794198802
7.71875,9.875,0.2932086761915448
7.8125,9.875,0.3083141510267287
7.90625,9.875,0.3241680426729706
8.0,9.875,0.3408107052768248
8.09375,9.875,0.3582849626359121
8.1875,9.875,0.37663627356482743
8.28125,9.875,0.39591290923834144
8.375,9.875,0.4161661434466641
8.46875,9.875,0.4374504567751172
8.5625,9.875,0.45982375580490586
8.65625,9.875,0.48334760852347597
8.75,9.875,0.5080874972328113
8.84375,9.875,0.5341130903527738
8.9375,9.875,0.5614985346349685
9.03125,9.875,0.5903227694315908
9.125,9.875,0.6206698648041872
9.21875,9.875,0.652629385410404
9.3125,9.875,0.6862967822736641
9.40625,9.875,0.7217738147227112
9.5,9.875,0.7591690049863785
9.59375,9.875,0.7985981281454557
9.6875,9.875,0.8401847403796471
9.78125,9.875,0.8840607487053785
9.875,9.875,0.9303670256814467
9.96875,9.875,0.9792540728665734
10.0625,9.875,1.030882737148086
10.15625,9.875,1.085424984426935
10.25,9.875,1.143064735543838
10.34375,9.875,1.2039987697677221
10.4375,9.875,1.2684377016440593
10.53125,9.875,1.3366070375210002
10.625,9.875,1.408748318639225
10.71875,9.875,1.48512035829162
10.8125,9.875,1.5660005812357214
10.90625,9.875,1.6516864742805748
11.0,9.875,1.7424971577753765
11.09375,9.875,1.8387750886059948
11.1875,9.875,1.9408879062630968
11.28125,9.875,2.049230434588781
11.375,9.875,2.1642268529440596
11.46875,9.875,2.286333051774394
11.5625,9.875,2.4160391888920216
11.65625,9.875,2.553872464249584
11.75,9.875,2.7004001325568345
11.84375,9.875,2.856232774798571
11.9375,9.875,3.022027851553803
